ExpiryDate,Moneyness,ExpiryBin,OptionType,StrikePrice,UnderlyingPrice,RealPrice,IV,TimeToExpiry,BS_Price,Error,AbsolutePctError
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25750.00,24363.30,63.75,9.85,0.15,51.55,12.20,19.14
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25800.00,24363.30,58.00,9.87,0.15,46.69,11.31,19.50
2025-09-30,In-the-Money (ITM),Mid-Term (31-90 days),Put,25800.00,24363.30,1275.00,15.48,0.15,1355.87,-80.87,6.34
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25850.00,24363.30,54.85,10.01,0.15,44.20,10.65,19.42
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25900.00,24363.30,49.00,9.98,0.15,39.23,9.77,19.93
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25950.00,24363.30,47.65,10.19,0.15,38.23,9.42,19.76
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26000.00,24363.30,43.50,10.23,0.15,34.88,8.62,19.82
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26050.00,24363.30,40.90,10.34,0.15,32.74,8.16,19.96
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26100.00,24363.30,37.15,10.36,0.15,29.61,7.54,20.30
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26150.00,24363.30,34.90,10.47,0.15,27.82,7.08,20.29
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26200.00,24363.30,31.45,10.48,0.15,25.03,6.42,20.41
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26250.00,24363.30,31.25,10.72,0.15,24.95,6.30,20.17
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26300.00,24363.30,26.15,10.55,0.15,20.68,5.47,20.93
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26350.00,24363.30,25.85,10.77,0.15,20.50,5.35,20.69
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26400.00,24363.30,24.05,10.85,0.15,19.06,4.99,20.76
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26450.00,24363.30,23.50,11.04,0.15,18.68,4.82,20.52
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26500.00,24363.30,22.45,11.18,0.15,17.90,4.55,20.28
2025-09-30,In-the-Money (ITM),Mid-Term (31-90 days),Put,26500.00,24363.30,1905.00,17.98,0.15,1995.95,-90.95,4.77
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26550.00,24363.30,22.45,11.42,0.15,17.99,4.46,19.85
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26600.00,24363.30,21.35,11.54,0.15,17.12,4.23,19.81
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26650.00,24363.30,19.70,11.59,0.15,15.77,3.93,19.96
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26700.00,24363.30,18.10,11.63,0.15,14.45,3.65,20.15
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26750.00,24363.30,17.25,11.75,0.15,13.78,3.47,20.12
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26850.00,24363.30,17.45,12.22,0.15,14.05,3.40,19.49
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,27000.00,24363.30,15.00,12.54,0.15,12.08,2.92,19.44
2025-09-30,In-the-Money (ITM),Mid-Term (31-90 days),Put,27000.00,24363.30,2405.00,21.37,0.15,2499.45,-94.45,3.93
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,27350.00,24363.30,10.30,13.19,0.15,8.29,2.01,19.48
2025-09-30,In-the-Money (ITM),Mid-Term (31-90 days),Put,27400.00,24363.30,2700.00,17.62,0.15,2803.73,-103.73,3.84
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,28000.00,24363.30,6.70,14.78,0.15,5.46,1.24,18.48
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,29000.00,24363.30,3.20,16.71,0.15,2.63,0.57,17.89
2025-09-30,In-the-Money (ITM),Mid-Term (31-90 days),Put,29000.00,24363.30,4365.00,31.52,0.15,4472.64,-107.64,2.47
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,30000.00,24363.30,2.80,19.50,0.15,2.36,0.44,15.81
2025-09-30,In-the-Money (ITM),Mid-Term (31-90 days),Put,30000.00,24363.30,5350.00,36.20,0.15,5463.02,-113.02,2.11
